RowID,Model,Caption Notes,annotator,video_path,Prompt,Question,Answer,Categorization-1,Categorization-2
100,Sora,,.,./Sora/1S9y0rO9TzzpvmFQiMsn4rqBRVbDjsIHi.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.",Does the dent appear instantly when the man's foot contacts the door?,The dent appears instantly upon contact.,Physics,Spatial-temporal Consistency - Temporal Dynamics
100,Veo2,,.,./Veo2/16Msqu8j2R8VaWjTwn6PPxC2pYgMmFxYC.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.","Does the video depict any unrealistic reactions of the door after being kicked, like bouncing or disintegrating?","No, the door only shows a dent.",Physics,Physics - Motion
100,Sora,,.,./Sora/1S9y0rO9TzzpvmFQiMsn4rqBRVbDjsIHi.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.","Does the video depict any unrealistic reactions of the door after being kicked, like bouncing or disintegrating?","No, the door only shows a dent.",Physics,Physics - Motion
100,Veo2,,.,./Veo2/16Msqu8j2R8VaWjTwn6PPxC2pYgMmFxYC.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.",Does the man kick the iron door multiple times to create the dent in the video?,"No, the dent is caused by a single kick.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
100,Sora,,.,./Sora/1S9y0rO9TzzpvmFQiMsn4rqBRVbDjsIHi.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.",Does the man kick the iron door multiple times to create the dent in the video?,"No, the dent is caused by a single kick.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
100,Veo2,,.,./Veo2/16Msqu8j2R8VaWjTwn6PPxC2pYgMmFxYC.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.",Does the video consistently portray the man and the door throughout the scene?,"Yes, both the man and the door maintain a consistent appearance.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
100,Sora,,.,./Sora/1S9y0rO9TzzpvmFQiMsn4rqBRVbDjsIHi.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.",Does the video consistently portray the man and the door throughout the scene?,"Yes, both the man and the door maintain a consistent appearance.",Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
100,Veo2,,.,./Veo2/16Msqu8j2R8VaWjTwn6PPxC2pYgMmFxYC.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.","Is there evidence of physical laws being violated, such as a dent forming without contact or a door floating after impact?","No, there should be no such physical violations.",Physics,Physics - Conservation
100,Sora,,.,./Sora/1S9y0rO9TzzpvmFQiMsn4rqBRVbDjsIHi.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.","Is there evidence of physical laws being violated, such as a dent forming without contact or a door floating after impact?","No, there should be no such physical violations.",Physics,Physics - Conservation
100,Veo2,,.,./Veo2/16Msqu8j2R8VaWjTwn6PPxC2pYgMmFxYC.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.",Are any tools or objects used to create the dent in the video besides the man's foot?,"No, only the man's foot is used to create the dent.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
100,Sora,,.,./Sora/1S9y0rO9TzzpvmFQiMsn4rqBRVbDjsIHi.mp4,"A man kicked an iron door with his foot, and the impact left a large, deep dent in its surface.",Are any tools or objects used to create the dent in the video besides the man's foot?,"No, only the man's foot is used to create the dent.",Alignment,Spatial-temporal Consistency - Temporal Dynamics
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Does the metal bar bend when force is applied in the video?,Yes,Physics,Physics - Motion
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Does the metal bar bend when force is applied in the video?,Yes,Physics,Physics - Motion
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Does the video show the metal bar transitioning from elastic deformation to plastic bending?,Yes,Physics,Physics - State Transition
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Does the video show the metal bar transitioning from elastic deformation to plastic bending?,Yes,Physics,Physics - State Transition
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Does the video feature both close-up and wide-angle shots?,Yes,Alignment,Spatial-temporal Consistency - Camera Dynamics
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Does the video include both close-up and wide-angle shots?,Yes,Alignment,Spatial-temporal Consistency - Camera Dynamics
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Is the metal bar bending shown in slow-motion?,Yes,Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Is the metal bar bending shown in slow-motion?,Yes,Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Are micro-cracks visible on the bending metal bar?,Yes,Alignment,Spatial-temporal Consistency - Temporal Dynamics
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Are micro-cracks visible on the bending metal bar?,Yes,Alignment,Physics - Constraints and Properties
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Are there subtle sound effects when the metal bar bends in the video?,Yes,Alignment,Spatial-temporal Consistency - Temporal Dynamics
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Are there subtle sound effects when the metal bar bends in the video?,Yes,Alignment,Spatial-temporal Consistency - Temporal Dynamics
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Is the force applied to the metal bar controlled and gradual?,Yes,Physics,Physics - Motion
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Is the force applied to the metal bar controlled and gradual?,Yes,Physics,Physics - Motion
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Are there any inconsistencies in the metal bar's appearance and continuity in the video?,No,Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Are there any inconsistencies in the metal bar's appearance throughout the video?,No,Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Does the video have a smooth flow without abrupt jumps or cuts?,Yes,Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Does the video have a smooth flow without abrupt jumps or cuts?,Yes,Spatial-temporal consistency,Spatial-temporal Consistency - Temporal Dynamics
101,Veo2,,.,./Veo2/1l8bLRIyDIfzqfWwWHjaiHAIlX0TEYrl7.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Is the bending and formation of micro-cracks in the metal bar structurally plausible?,Yes,Physics,Physics - Constraints and Properties
101,Sora,,.,./Sora/14iQX8d4NemHuSdY88Hj4tMtU4vtyGb5P.mp4,"Create a slow-motion video of a metal bar gradually bending under controlled force, showcasing its elastic deformation transitioning into permanent plastic bending with visible micro-cracks. Use dynamic close-ups and wide-angle shots along with subtle sound effects to enhance the transformation.",Is the bending and micro-crack formation in the metal bar structurally plausible?,Yes,Physics,Physics - Constraints and Properties
102,Veo2,,.,./Veo2/18jL_Ngx0CmhsrbJJmvTwg6lpNHM4AgY7.mp4,"A beam of white light passes through water, bending and splitting into a vibrant rainbow spectrum as it changes direction.",Does light split into different colors when passing through water?,Yes,Physics,Physics - State Transition
